Area,ED,Energy,SS,ResidueLength,PairNumber
15897.8,90361.1,-3720.37,101,301,3369
12470.1,68896.4,-600.411,193,247,3373
14865.6,59180.9,762.12,64,305,2610
18085.2,188960.0,-16007.0,224,498,7108
8528.81,25788.0,-2523.75,33,156,1364
4901.36,3186.66,-1885.6,17,70,205
11228.1,39556.8,-935.024,28,193,2118
7422.19,15915.0,-2418.0,52,140,934
10867.8,60408.0,-6633.0,132,261,2828
15639.4,157063.0,4087.4,117,310,6737
14028.6,67707.4,-3441.12,109,224,2192
3647.33,465.122,-762.33,1,36,35
11386.9,55715.8,-1043.91,177,209,2967
6773.39,7123.42,-2200.64,58,109,486
4847.3,1025.53,-666.05,19,66,101
5536.1,1039.83,-1588.3,6,57,76
8037.11,9445.97,-2055.05,17,135,587
4438.7,2137.91,-1753.9,13,71,188
6479.81,8759.0,-2797.0,23,114,584
12960.3,86104.5,-6464.22,54,291,3799
11394.7,28779.2,-1459.15,55,194,1521
26944.9,623527.0,-19657.0,167,779,18103
8359.48,25283.3,-3087.89,31,157,1519
12602.0,95222.0,-6507.0,267,276,4157
9056.02,20601.6,-2956.45,102,163,1162
4886.2,2810.69,-1492.8,19,65,202
15003.7,102241.0,12469.8,46,283,3965
5463.07,4504.57,-988.43,12,85,346
6340.93,22439.5,442.117,81,128,1255
7897.93,22901.8,-694.63,34,150,1214
11960.9,73927.6,15391.4,31,249,3630
5014.3,4265.34,-1392.45,19,79,317
8432.01,8682.26,1565.4,33,144,553
5990.01,5361.21,-1319.7,8,105,371
4958.84,522.428,248.76,26,65,35
19317.4,409475.0,-10346.4,67,473,14125
5062.17,3208.31,-2032.8,21,70,205
12761.2,46367.0,-121.476,144,273,2061
8727.7,16099.5,-2402.67,43,160,976
8504.56,28941.1,-2743.99,131,156,1521
16935.3,178738.0,1932.27,244,367,7087
9029.95,12179.0,-1763.4,9,117,519
13425.7,87120.0,-2031.53,57,291,3799
10827.4,40715.0,-3436.0,44,182,1753
4845.51,2025.9,-496.46,7,75,165
4068.63,1188.72,-123.77,2,59,101
4549.01,1989.46,-602.537,114,66,166
7286.1,16802.4,-2042.4,21,125,1014
3881.82,2085.13,-1576.7,3,63,184
4374.37,954.937,-662.54,4,55,88
3765.81,468.461,-808.54,3,36,35
6715.67,5200.68,-1121.24,184,107,346
8457.6,11464.0,-4114.0,61,127,653
4083.18,6467.37,0.033802,40,68,481
11645.9,54797.5,307.24,43,220,2461
12320.5,49176.0,-1723.0,224,262,2394
5501.21,1998.9,-1313.5,8,77,165
5121.0,3133.3,-2406.2,4,65,202
6234.91,8182.96,-1090.5,16,108,549
17129.6,127159.0,-8312.0,61,339,4727
7461.87,7507.52,141272.0,21,118,426
14242.2,124181.0,-6765.0,44,339,5633
13145.5,89889.3,164154.0,222,254,3885
9391.82,28629.3,-453.303,46,179,1626
8843.35,13770.6,-2903.77,106,148,729
9819.24,62058.0,-4877.0,25,234,3052
15146.4,85992.4,12712.0,98,301,3369
7893.14,16666.5,-862.119,20,142,844
20891.8,204844.0,-11045.0,67,410,6866
4596.71,2787.69,-394.91,35,65,202
10429.6,28561.9,-2590.75,162,158,1403
4596.62,7085.02,-392.65,29,68,481
6664.84,10331.7,-759.174,23,109,689
8832.15,26455.9,-1097.2,30,156,1364
9104.59,12220.8,-2432.24,24,136,619
17941.8,313146.0,-10698.0,108,496,11423
8800.07,27399.0,-4663.0,63,153,1359
7040.13,8561.94,-1001.22,6,95,543
3802.51,2068.12,-1803.1,3,63,184
7183.58,4092.19,-1361.31,87,101,249
4579.05,6138.15,100.13,18,67,481
6035.15,10845.4,199541.0,90,102,764
12346.0,75061.6,-4976.69,25,249,3630
9504.05,26203.0,-3733.0,120,180,1467
3767.83,1524.43,-1436.0,6,56,114
4978.34,2650.31,-858.16,12,72,205
5150.75,2618.84,-677.99,15,65,202
6782.81,9646.61,949.53,24,115,547
4712.09,1843.01,166.03,8,61,116
6561.11,2065.0,-906.269,32,71,103
12499.0,18249.6,-2364.16,156,150,519
4004.89,2328.05,-1381.8,19,63,184
3728.91,496.196,-642.18,1,36,35
5044.59,3124.53,-2524.9,4,65,202
4416.88,1036.6,-446.2,27,62,102
8349.14,25570.1,-538.68,34,156,1364
9828.94,25214.0,-4294.0,44,200,1313
6681.98,5992.24,-920.513,93,95,372
3718.81,450.048,-618.34,3,36,35
13221.9,105660.0,-5544.0,25,263,4808
16170.5,157619.0,2075.2,86,310,6737
13865.0,70582.0,-5621.0,45,270,3130
5439.38,2767.71,-1580.5,8,67,186
7719.38,5614.66,-2169.17,23,114,296
5650.22,1147.87,-1425.4,4,57,76
19250.3,271641.0,8269.96,290,420,9137
4542.42,2936.85,-551.19,28,65,202
4726.61,1949.51,-541.06,2,66,164
10398.1,81260.0,-4010.0,37,209,3624
8127.91,8845.78,-2963.47,132,136,521
6209.72,2760.08,-4.075,7,81,169
5202.18,2841.78,-1283.13,117,77,244
16727.1,164039.0,39944.1,244,352,6744
6407.72,4222.11,96.9404,147,101,270
13438.5,140643.0,1916.27,169,308,6057
8439.1,21103.0,-4415.0,7,109,654
8689.39,15789.0,-5343.0,100,186,934
9066.1,12374.1,10189.9,125,136,619
7049.0,12723.0,-3705.0,27,149,805
8503.38,14053.0,-2715.0,49,153,767
3989.75,1586.07,-945.52,9,61,134
5740.3,12768.8,-1763.2,20,103,883
7704.94,13069.5,-977.053,106,130,694
6033.23,5260.42,-2078.7,22,88,370
6896.25,6344.81,-1004.99,5,95,372
4538.27,2049.1,-682.677,189,63,166
3167.2,623.665,45.292,5,31,53
8668.76,14753.2,-1376.81,96,140,845
22315.8,516168.0,-790.075,345,540,18067
13195.3,45453.2,238383.0,168,273,2061
8493.57,13880.6,14082.6,124,170,771
3653.73,533.94,-289.09,13,43,52
5979.59,5876.0,-1439.0,24,102,425
10800.6,33787.8,-5143.56,125,234,1581
6970.87,2300.66,-60.916,13,76,165
10503.5,34526.6,-594.42,25,208,1691
6644.58,6505.01,-1171.5,31,99,372
23214.9,515466.0,412942.0,303,540,18067
6337.58,4331.21,-1036.2,14,106,318
12015.7,37813.8,-2141.39,116,166,1111
7116.44,13807.7,-1024.75,31,120,809
6223.0,8338.46,-2096.0,11,100,551
25092.1,638393.0,-18966.0,95,683,18857
8625.7,13853.0,-2185.71,281,170,771
13985.5,92030.0,-8400.0,237,312,3890
5713.37,1845.15,-1032.46,177,76,147
22817.7,368711.0,-12548.0,252,448,10252
9509.87,39254.3,47487.0,73,196,1885
10676.3,41252.0,-4316.32,134,207,1995
6836.42,7730.71,1186.8,44,109,432
5763.26,7542.96,-859.857,99,104,457
8012.23,9439.2,-1976.58,204,130,490
4344.84,2242.52,120885.0,51,54,165
9185.0,16015.0,-2907.0,71,132,971
15534.7,99859.2,19888.8,39,281,3974
3878.16,1197.57,-865.8,10,55,88
8326.97,4751.32,-793.065,24,131,271
6745.98,0.0,-1137.82,189,96,804
4393.22,2905.78,-478.12,26,65,202
7190.94,18116.4,-1269.3,13,128,1065
3426.19,698.471,72.644,3,31,53
4512.85,6362.43,-763.83,17,68,481
3654.87,538.075,-840.29,14,43,52
3476.17,694.13,175.71,4,31,53
7944.62,10275.7,-404.628,26,123,621
6451.13,10390.4,254663.0,19,109,689
23920.1,449777.0,-12469.0,112,545,12833
3371.17,687.174,115.27,3,31,53
3480.01,663.588,205.64,4,31,53
4373.78,2455.13,-1241.6,24,63,184
9325.6,11610.2,-473.331,30,156,654
8540.54,9605.1,-1084.94,91,138,554
4724.05,1972.5,-546.28,6,66,164
5696.19,1712.97,-1262.92,173,76,147
7044.07,4494.53,-2194.5,14,110,294
8356.02,11261.5,-1222.57,97,123,621
9885.67,28280.6,-1340.43,34,158,1403
12940.9,42741.0,-7621.0,72,220,1642
3671.35,491.668,-568.55,2,36,35
12113.0,59245.0,-6844.0,198,293,2690
4743.43,1779.38,-1065.3,9,66,164
14991.3,101932.0,-2711.0,49,283,3965
9134.15,20775.5,5902.32,103,163,1162
15300.0,156850.0,1382.7,98,310,6737
7384.61,16229.0,-4154.0,99,133,887
8683.49,28089.6,-570.78,39,179,1626
5696.1,3092.88,-1186.8,10,94,224
4450.14,2184.92,661.54,28,75,165
5389.16,5121.09,-1558.25,23,85,343
6363.7,6822.0,-2320.0,14,105,427
15831.8,101989.0,-6468.0,93,340,3797
8120.65,8830.27,2587.3,45,144,553
14941.9,65321.0,-7423.0,54,298,2758
3653.99,525.416,-310.01,5,43,52
10043.5,27591.0,-3517.0,53,176,1310
6824.61,5346.56,-691.681,50,79,292
6507.73,11852.2,-1538.81,19,105,765
14801.3,164892.0,-8297.0,197,330,6520
18444.8,167373.0,-15045.0,231,450,5964
3958.91,2040.85,466223.0,24,43,161
6631.46,4307.54,16467500.0,46,88,318
15246.0,137104.0,-30.4234,207,279,5626
12915.6,74356.6,-617.134,26,249,3630
3684.14,570.607,84.868,15,43,52
4456.92,2840.73,-531.06,19,65,202
4364.29,622.406,-410.61,16,58,43
3993.92,2367.95,-296.1,28,63,184
3475.71,672.048,322.38,6,31,53
9432.7,26966.1,-1109.68,155,158,1403
6084.21,5110.9,50805.1,12,99,321
8393.02,27943.3,-3121.5,36,156,1364
5629.02,2441.55,482.49,3,81,169
12048.9,36615.2,5166.99,200,225,1755
5772.88,4992.1,18363.3,33,85,343
8554.91,14317.3,-1426.11,101,140,845
7525.8,19828.4,-2144.27,35,119,973
7300.3,14044.8,3299.57,28,120,809
14162.7,52315.3,-998.588,185,288,2334
6615.84,12897.3,-1749.34,48,96,618
8785.96,21186.0,-3020.0,13,151,1111
12289.9,41736.0,-7535.0,18,190,1526
8714.23,24059.0,-2743.0,18,151,1358
16253.0,214293.0,-1278.79,266,336,8195
9121.3,9964.0,-4400.0,37,157,552
8694.16,10473.0,-2690.9,124,156,654
3730.59,542.666,-372.12,14,43,52
15600.8,156969.0,2845.3,115,310,6737
7519.26,14052.8,-44.224,13,127,802
5495.41,4324.16,-1442.3,15,90,317
10906.5,38794.8,-1418.75,34,196,1997
4863.99,2839.92,-1311.38,120,77,244
19120.3,175863.0,-10090.0,66,405,6185
13888.0,86969.0,75339.1,68,291,3799
6769.33,12373.4,-1775.04,213,105,765
15236.2,154897.0,2068.6,103,310,6737
9178.53,38928.4,-975.62,75,196,1885
13276.3,46055.7,2617410.0,135,273,2061
5164.63,3125.09,-2410.0,4,65,202
7827.7,7481.0,-2187.0,7,97,400
6167.48,4296.1,-815.768,82,88,318
7983.2,14093.4,70116.1,100,140,845
6592.54,5569.98,-776.14,11,105,371
9756.25,38530.0,-2126.0,34,209,1524
13911.5,43495.0,-3289.26,61,278,1938
7578.54,7659.0,-1835.0,13,116,399
3634.7,1316.17,7305.52,4,40,100
4115.58,696.361,-203.95,19,58,43
12417.9,74874.2,-1437.25,30,249,3630
11614.3,60486.0,-4992.63,198,223,2822
6248.41,7772.23,-2156.8,24,102,517
3834.56,603.147,-201.9,13,43,52
14765.0,81693.7,1895.74,141,320,3466
9458.72,16306.6,-1459.25,111,160,976
3788.97,566.377,-536.13,5,43,52
10311.2,39879.8,-407.875,69,196,1885
9428.36,13624.8,-962.067,106,148,729
10843.5,27763.0,-2247.6,39,178,1410
13350.2,63524.8,6387.0,39,279,2979
4461.47,1755.47,-672.5,11,61,116
8939.82,28951.2,-516.726,147,179,1626
9314.05,37230.1,-1812.14,46,180,2054
6750.88,6844.81,-328.518,104,95,427
15723.4,162072.0,1849.4,101,310,6737
4122.23,667.659,-451.86,6,58,43
11038.4,38226.8,-1572.17,28,205,1751
14282.4,92828.0,6821.79,215,254,3885
3297.51,685.356,257.84,5,31,53
13947.5,103142.0,-10075.0,54,335,4250
18628.4,153951.0,-11084.0,54,416,5645
20649.6,164105.0,-6638.17,340,449,5537
25338.5,461216.0,-15909.0,119,597,14476
3718.49,478.463,-833.97,2,36,35
6063.83,8070.35,-2909.5,10,106,549
4695.12,2762.12,-1210.6,9,65,202
24286.7,364373.0,-13287.0,93,600,11747
17470.2,160505.0,-598.567,207,352,6744
12201.3,71835.5,-6030.0,158,262,3211
4878.32,3457.0,-1726.0,6,72,243
14473.6,90580.5,-2268.68,216,254,3973
4856.43,1579.12,-1273.6,6,70,131
4069.24,6315.85,-499.94,36,68,481
8886.81,30396.4,-2280.15,215,171,1747
12426.5,100444.0,-5076.0,68,333,4077
6396.83,3717.01,820.85,25,101,206
9293.1,16119.0,-5214.0,72,174,854
8714.67,26438.1,-2238.82,43,156,1364
12515.8,60906.0,-1913.18,212,214,2600
10369.9,21303.0,-2662.0,52,124,848
3890.49,1986.45,-344.749,5,43,161
4938.58,3302.0,-1980.0,16,85,205
4540.68,1011.4,-879.69,28,62,102
14630.2,141377.0,-4571.87,326,308,6057
16111.4,176001.0,-11582.0,44,381,6737
6369.03,5250.18,230.185,13,99,321
4898.43,2089.09,-792.32,3,75,165
13562.4,51901.4,-496.801,236,288,2334
5628.7,5256.35,-1836.7,21,99,372
10376.6,26428.2,-1112.96,37,214,1469
8015.88,25337.0,-3363.0,24,158,1468
11679.8,24783.0,-4399.0,79,251,1261
5776.58,4245.66,-151.917,8,88,318
7161.72,34345.5,-2845.17,75,148,1919
6151.27,8115.64,-3455.4,11,106,549
6305.38,4192.26,-357.43,17,100,294
10325.7,35662.6,-352.874,196,208,1691
14459.1,69506.4,16161400.0,158,325,3143
14244.5,76324.6,222574000.0,175,262,3211
11821.6,32038.2,1228070.0,36,203,1580
5101.32,3115.88,-2588.8,4,65,202
12836.9,49361.8,204291.0,158,262,2394
4077.63,521.006,-623.26,8,43,52
7507.85,5426.5,-1796.88,83,93,248
12430.4,93230.1,-5095.63,214,254,3885
14944.7,177851.0,-7976.01,190,367,7087
15264.6,158441.0,2681.6,122,310,6737
11223.4,73683.3,-5009.79,37,249,3630
22288.0,248500.0,-9449.94,305,537,8350
4782.75,553.177,304.58,20,65,35
7857.62,9038.33,-858.888,209,107,517
8991.89,11432.2,-973.582,47,156,654
12531.9,58910.0,-6963.0,52,206,2261
6725.73,9949.45,1231.0,23,115,547
11681.2,32448.3,-1377.26,155,203,1580
8740.21,11957.7,-1840.32,117,128,693
10528.4,43135.3,-1229.46,127,197,2257
5889.74,2592.43,-12.217,15,81,169
8110.14,12477.5,-1418.99,14,128,693
9930.99,13531.0,-5314.0,12,136,691
14270.6,52876.8,7699360.0,61,288,2334
4634.26,2387.57,-928.12,5,63,184
19698.4,192356.0,-5033.49,79,367,7087
5830.95,1779.41,-960.743,14,76,147
3600.15,727.055,226.91,4,31,53
8642.67,16011.5,37881.8,105,160,976
3719.35,508.203,-816.36,1,36,35
18994.4,119235.0,-7400.0,96,376,4623
4101.17,807.281,-1827.1,13,54,64
5558.13,3360.47,-640.551,156,71,249
14817.1,250441.0,-8097.08,99,346,7851
5103.85,3126.75,-2322.5,4,65,202
12934.9,92081.7,-4177.44,237,254,3885
20810.7,493202.0,-11555.0,88,477,16755
25284.7,252660.0,-3331.28,295,537,8350
4028.93,1190.02,-56.901,2,59,101
3501.04,619.229,-261.96,13,51,45
11296.8,49575.8,-1328.65,72,190,2118
11958.3,33338.0,4096.4,47,210,1213
4987.67,2387.3,6966.1,16,76,165
4795.22,2276.97,-878.55,13,71,188
3993.04,2365.13,-1365.5,11,63,184
8436.36,12154.8,-1025.49,121,136,619
4598.28,2373.87,637374.0,185,54,165
13651.8,55979.0,-6808.0,361,275,2130
4611.53,2769.0,-1106.0,3,59,166
9376.5,31445.0,-5167.0,13,178,1746
15502.7,100028.0,541134.0,44,281,3974
13779.4,128523.0,-7673.0,75,346,5420
17972.5,163185.0,3.46781,222,352,6744
3746.6,600.984,-581.62,13,43,52
4439.0,526.96,354.03,26,65,35
3640.15,1530.75,-1403.7,8,56,114
10822.5,42911.5,-4773.58,151,223,2059
4332.84,541.897,31.386,14,65,35
18285.0,143332.0,109924000.0,325,449,5537
4530.29,2664.95,-726.86,15,65,202
6383.29,4919.88,-1588.7,15,87,322
7833.02,8944.48,1463.9,26,130,515
20940.8,250994.0,-11558.1,275,540,8870
9108.09,19148.1,-1537.15,192,133,890
3705.66,456.083,-856.95,1,36,35
4861.28,1726.77,-1172.4,2,70,131
4414.46,2852.47,-293.61,32,65,202
12999.6,70645.8,-2819.13,185,262,3211
12183.7,77717.2,-290.293,163,252,3882
10598.1,39800.8,-1272.78,207,193,2118
6396.56,7446.61,-1274.14,77,93,545
10781.2,56048.2,385.081,169,209,2967
6059.68,7994.77,-3342.7,10,106,549
11704.6,56066.5,-822.392,180,209,2967
9988.74,24152.0,-5247.0,67,200,1264
13721.1,52118.9,205952.0,184,288,2334
5684.92,1071.33,-1360.5,6,57,76
4047.48,731.65,-130.16,28,58,43
7537.06,14046.2,-1443.72,95,120,809
3878.01,2174.98,-807.364,20,54,165
4139.62,2195.55,-333.16,10,63,184
4452.3,1011.98,-796.7,28,62,102
6407.92,5343.76,-1486.6,51,79,292
5959.73,8060.32,-3206.0,9,106,549
8751.26,12132.7,7490.37,144,128,693
19765.5,409617.0,-10286.3,63,473,14125
8923.32,30051.2,-1431.79,31,132,1513
3554.89,693.488,202.79,4,31,53
11256.4,37331.3,-5308.69,194,225,1755
14223.3,49019.8,-307.533,157,298,2196
15797.3,90009.5,5245.8,80,289,3710
5813.34,3898.83,31.031,14,100,294
6497.73,9108.9,-953.258,199,98,520
3932.59,377.462,784.94,11,54,28
12435.7,78813.6,473.215,37,252,3882
3338.34,659.382,-7.7934,3,31,53
7103.17,13829.0,-1351.44,28,120,809
13134.4,78529.5,150072.0,49,272,3539
3564.44,719.939,262.76,7,31,53
15018.4,104676.0,-6693.0,46,311,4066
4383.62,514.692,-41.407,22,65,35
3492.63,537.419,-330.35,14,43,52
7537.76,9280.98,-1265.56,96,138,554
9678.42,24397.7,3270.07,43,177,1313
4504.62,1941.34,332.03,12,75,165
5575.79,7765.15,-776.77,17,99,583
11901.3,23784.9,-1319.87,42,176,1313
5501.9,1972.04,-1186.1,9,77,165
6328.87,8165.35,-1016.1,13,108,549
7838.89,13443.9,-3101.8,5,125,694
4977.25,2018.53,-1056.36,32,66,166
4193.38,2494.94,-1389.9,13,65,202
11083.8,70058.0,-5215.5,191,247,3373
4838.0,1541.96,-1871.2,6,70,131
12044.8,70707.0,758034.0,181,262,3211
12370.1,33326.0,-5327.0,37,227,1420
18631.0,161918.0,-10829.0,106,494,6084
5000.86,3002.71,-1883.9,3,65,202
3723.22,544.828,-460.71,7,43,52
20947.8,192094.0,-9051.22,233,403,6746
3924.34,2103.6,-2016.1,4,63,184
5981.8,6807.0,-1586.0,9,80,316
7953.51,16424.0,-4273.0,59,126,726
6165.31,13134.6,-543.81,22,103,883
3644.76,448.722,-1023.8,1,36,35
12621.9,37163.1,-1515.88,197,225,1755
10055.5,37090.3,251.553,31,196,1997
15658.4,86678.9,985.658,96,301,3369
14474.8,102703.0,1408.21,246,281,4061
8715.86,13927.1,-891.737,124,148,729
3538.47,701.343,185.36,7,31,53
13537.7,85876.8,-1657.77,50,291,3799
12933.1,66370.0,-7527.0,52,293,2980
4597.88,1946.07,-722.79,2,66,164
5330.89,1683.55,-464.768,17,76,147
7460.16,10315.0,-3540.0,67,125,585
9642.8,45915.0,-4686.0,63,229,2254
6500.62,5126.52,-756.958,100,96,347
6864.16,7840.88,-2719.7,11,117,427
5123.19,2082.16,-453.92,11,75,165
24170.5,270648.0,2521.94,290,537,8350
14552.1,95221.8,43839.7,54,294,4249
12195.3,51721.2,-3634.72,231,288,2334
9625.67,29224.0,-3403.0,24,170,1467
8458.13,8867.61,2613.1,36,144,553
5976.36,13364.0,-1407.8,11,103,883
12333.7,71005.1,-421.905,177,262,3211
4121.63,478.83,193.17,26,65,35
5342.4,5367.0,-1317.0,17,89,372
8954.47,12552.2,-1262.89,10,117,519
4369.6,1233.8,-556.9,14,59,101
15045.4,59639.7,168807.0,152,305,2610
7129.66,13621.0,-3598.0,11,131,845
8318.72,12386.5,-1454.92,208,117,519
11744.7,33534.0,2204.1,49,210,1213
10092.6,36871.0,-3769.43,34,196,1997
5466.86,2237.33,-1574.39,18,82,185
4964.91,0.0,-128.532,101,67,224
10259.8,24723.7,44011.0,32,177,1313
4711.36,2312.21,-685.06,12,61,184
23164.1,626764.0,-10352.0,115,484,9688
13452.2,113214.0,-5376.0,44,248,4521
5820.25,7124.17,-567.05,71,93,545
7104.82,9583.0,-2042.0,21,130,585
13167.9,61614.0,-8234.0,52,319,2904
5435.59,4790.64,78907.0,12,79,342
4209.93,6552.09,-380.31,14,68,481
8802.56,12147.8,56185.8,11,117,519
3274.53,559.645,121.44,13,51,45
12856.9,63202.4,5147.4,47,279,2979
5900.46,4772.0,-853.663,25,85,343
6823.62,10448.4,-1164.5,24,109,689
7686.18,11251.0,-2805.9,20,121,622
11514.9,30299.3,-2987.12,119,166,1111
9511.03,27215.7,30051.6,140,158,1403
7142.13,13291.2,18741.9,22,96,804
9606.05,27063.9,-923.591,46,157,1519
12395.1,54980.0,-1553.1,48,220,2461
5819.12,7135.8,-1705.73,80,93,545
6477.1,7274.51,-1332.98,48,90,405
12441.9,86540.0,-6083.0,71,275,4067
5237.62,4143.73,-1116.84,17,88,292
15328.7,99029.2,288979.0,48,281,3974
6745.62,7435.47,462.24,25,109,432
3776.71,569.589,63.813,13,43,52
8464.16,10552.7,214.426,30,139,587
4542.28,5311.0,-2197.0,18,76,396
16274.9,83882.0,-5642.0,45,298,3297
4674.99,2834.19,-943.91,12,72,205
3754.59,599.578,-98.024,15,43,52
3750.5,398.002,668.17,15,54,28
20162.8,276306.0,5591.66,61,420,9137
3428.26,679.67,98.433,3,31,53
9824.34,30055.0,-5420.0,13,198,1418
9097.5,27247.2,-989.354,31,155,1364
6643.81,6798.78,-1383.13,106,95,427
3841.88,1531.27,-1205.4,6,56,114
4562.63,556.301,514.56,26,65,35
3963.87,1205.37,-955.45,9,55,88
6322.43,10215.9,-1072.33,27,109,689
19273.1,196483.0,14814.0,155,390,7459
9774.82,29516.3,-4362.81,57,194,1521
8986.88,12208.5,1381.4,37,152,693
9772.83,42819.0,-3069.0,30,199,2057
5045.19,3269.42,-368.697,160,71,249
20611.4,255503.0,311861000.0,267,540,8870
3357.93,640.283,32.701,4,31,53
4027.82,1628.09,-348.01,8,61,134
11951.2,37227.0,-5996.0,16,248,1934
10396.9,17885.9,-1935.17,156,172,973
5110.08,3131.66,-2697.3,4,65,202
4057.92,1169.6,-610.56,8,55,88
10292.5,14933.8,-1793.03,87,143,771
11533.2,33933.1,-56.2376,138,234,1581
5950.97,7818.7,-633.85,10,99,583
4727.25,2840.43,-1091.07,20,77,244
9640.17,17835.0,-4873.0,43,183,975
4588.19,2099.77,175.2,14,75,165
5153.38,3480.37,-593.444,133,51,132
10236.9,21030.8,-2164.89,161,163,1162
6057.86,8030.59,-3685.4,4,106,549
3814.14,639.467,-464.72,24,50,42
3482.97,614.632,116.3,13,51,45
10233.7,60306.0,-5464.0,73,225,2824
9785.83,38084.0,-5647.0,22,212,2122
11083.9,57462.6,85153000.0,134,217,2904
5447.32,7515.68,-1372.2,18,99,583
13661.1,101370.0,-7821.0,62,273,4243
6959.49,3987.26,-2246.73,93,101,249
4798.8,2127.78,189.15,23,75,165
3659.98,441.429,-936.77,3,36,35
23781.7,260814.0,-3062.91,302,540,8870
13175.1,61875.0,-5602.0,56,274,2827
16661.6,256695.0,-8108.0,78,389,9131
3488.98,738.677,213.15,7,31,53
8388.35,9600.75,-2121.75,199,130,490
8770.37,16828.5,-1177.0,27,142,844
4444.9,2184.65,-1190.7,12,71,188
3835.11,2172.43,-452.221,6,43,161
9042.45,9906.66,-1278.06,258,154,557
9582.41,44132.0,-4902.0,21,205,2387
8567.36,14477.8,-1901.83,21,140,845
16197.1,159647.0,-2839.22,90,359,6068
6333.28,5383.91,-465.059,78,86,367
16394.2,61243.0,-6390.0,61,315,2536
6297.01,3470.38,747.22,23,101,206
8643.04,18888.0,-3851.0,33,145,933
7633.31,18190.4,-1365.9,17,128,1065
3630.6,563.565,-168.57,14,43,52
4086.98,6034.94,-646.29,7,68,481
9922.34,27239.1,-1450.03,173,158,1403
12685.6,95374.1,-14.7639,135,273,4429
13046.4,41637.6,-2918.0,191,278,1938
9926.17,30542.0,-1319.9,42,171,1747
9272.4,20536.6,-2929.35,112,163,1162
7832.8,12056.9,39782500.0,137,123,726
6338.2,6219.0,-1375.0,19,108,425
9033.44,30237.5,-35.1282,110,132,1513
3476.55,709.585,129.01,4,31,53
4401.36,524.811,551.72,22,65,35
12421.8,43099.0,-5162.0,46,252,2192
8399.85,15695.3,-168.66,33,127,802
5934.06,7118.27,-1115.31,80,93,545
11512.2,55933.3,-1491.65,171,209,2967
4763.86,659.161,-15.004,13,57,44
4920.28,1714.04,-1512.86,17,76,147
3999.89,2367.73,-1393.7,29,63,184
3958.94,372.736,1235.2,9,54,28
4979.32,1458.79,-782.64,11,59,101
6847.87,7638.82,-2470.6,11,117,427
5883.47,9999.8,-1682.62,133,98,651
3601.46,500.881,-625.68,3,36,35
6250.27,4177.32,-1413.87,80,88,318
16176.4,214418.0,-2619.43,265,336,8195
3999.99,2122.32,-2317.6,5,63,184
12691.1,55670.2,1342.9,47,220,2461
9021.23,20844.0,-4100.0,23,159,1159
23038.9,516634.0,-81.1635,361,540,18067
4087.13,378.292,631.43,9,54,28
6715.2,10124.0,-1819.0,7,103,582
10368.9,37817.7,-722.752,25,205,1751
5674.79,3733.99,-916.583,49,85,269
4202.67,516.593,122.15,23,65,35
9789.39,16666.7,19327.2,164,172,973
3915.87,6020.22,-105.25,32,68,481
11609.3,32839.4,3986.6,58,210,1213
5622.0,4576.07,-1242.8,17,98,294
4538.78,521.019,654.61,18,65,35
22762.9,286238.0,2385.82,321,468,9276
8478.36,18314.3,-4798.6,13,146,891
13530.1,123155.0,-8247.0,46,366,5423
6871.79,9108.52,-1138.24,7,95,543
7030.97,11408.0,-1126.13,162,111,651
14518.4,166033.0,-3858.81,39,320,6391
6271.34,4813.88,-2347.9,15,107,319
10006.4,40138.4,12740.3,136,207,1995
9366.17,26963.4,-2970.38,100,166,1414
5872.68,3370.76,-1801.82,53,86,205
7613.97,11106.1,-2201.8,20,121,622
4465.61,978.108,-1402.3,14,66,101
12506.3,73505.5,-2561.54,29,249,3630
12257.1,56005.8,9965.04,114,224,2192
5200.16,3706.38,-487.28,21,82,289
12836.4,107307.0,-8927.0,126,252,4807
3893.07,2671.52,-708.43,22,65,202
22724.7,519195.0,-14673.0,118,571,17504
3580.99,2137.96,-753.073,51,54,165
4887.58,2612.2,-1112.9,14,72,205
6976.01,15298.2,-2550.7,159,119,931
5090.31,3035.69,-2038.1,4,65,202
21350.6,216648.0,5848.48,241,403,6746
9191.69,39884.6,655598.0,97,207,1995
3801.89,2223.59,-781.45,39,63,184
6897.64,7830.81,-2568.1,11,117,427
4276.19,2369.72,81.419,28,65,202
7122.59,5263.25,-1095.83,193,107,346
16649.0,180424.0,-10480.0,50,356,6857
13504.6,64443.4,3427.4,67,279,2979
10288.2,24137.0,16084.7,121,154,1252
4084.72,513.554,481.2,23,65,35
4555.19,2807.8,-567.1,22,65,202
19721.2,370210.0,-10704.0,274,415,11273
16375.7,91296.0,-6837.0,70,305,3140
8899.12,26610.1,-1721.95,32,156,1364
8788.0,17243.8,-649.397,20,142,844
14531.2,88337.6,-6014.78,90,301,3369
4368.85,2729.77,-190.12,39,65,202
